권역코드,권역명,공시월,금융회사 코드,금융회사,금융상품 코드,상품명,적립유형 코드,적립유형명,저축기간(개월),금리유형 코드,금리유형명,세전 이자율,세후 이자율,최고 우대금리,월 납입액(예시),세전 이자(예시),세후 이자(예시),만기 수령액(예시),가입방법,가입제한 코드,가입 대상,우대조건,만기 후 이자율,기타 유의사항,최고한도,공시 시작일,공시 종료일,금융회사 제출일,데이터 출처,수집일시
030300,저축은행,202607,0010508,상상인플러스저축은행,02070,크크크 정기적금,S,정액적립식,24,M,복리,2.30%,1.95%,2.30%,"100,000","57,500","48,645","2,448,645",스마트폰,1,제한없음,없음,만기후 1개월 이내 : 최초 약정이율과 해지 시점 이율 비교 후 낮은금리 적용 만기후 1개월 이후 : 보통예금 이율 적용(연 0.1%),* 중도해지 이율 1개월 미만 : 연0.1% 1개월 이상 ~ 12개월 미만 : 약정이율의 50% 12개월 이상 ~ 24개월 미만 : 약정이율의 55%,,20260720,,202607201300,금융감독원 금융상품한눈에 적금 Open API,2026-08-10T14:25:09
030300,저축은행,202607,0010508,상상인플러스저축은행,02070,크크크 정기적금,S,정액적립식,36,M,복리,2.30%,1.95%,2.30%,"100,000","127,650","107,992","3,707,992",스마트폰,1,제한없음,없음,만기후 1개월 이내 : 최초 약정이율과 해지 시점 이율 비교 후 낮은금리 적용 만기후 1개월 이후 : 보통예금 이율 적용(연 0.1%),* 중도해지 이율 1개월 미만 : 연0.1% 1개월 이상 ~ 12개월 미만 : 약정이율의 50% 12개월 이상 ~ 24개월 미만 : 약정이율의 55%,,20260720,,202607201300,금융감독원 금융상품한눈에 적금 Open API,2026-08-10T14:25:09
030300,저축은행,202607,0010508,상상인플러스저축은행,02070,크크크 정기적금,S,정액적립식,6,M,복리,2.10%,1.78%,2.10%,"100,000","3,675","3,109","603,109",스마트폰,1,제한없음,없음,만기후 1개월 이내 : 최초 약정이율과 해지 시점 이율 비교 후 낮은금리 적용 만기후 1개월 이후 : 보통예금 이율 적용(연 0.1%),* 중도해지 이율 1개월 미만 : 연0.1% 1개월 이상 ~ 12개월 미만 : 약정이율의 50% 12개월 이상 ~ 24개월 미만 : 약정이율의 55%,,20260720,,202607201300,금융감독원 금융상품한눈에 적금 Open API,2026-08-10T14:25:09
030300,저축은행,202607,0010508,상상인플러스저축은행,02070,크크크 정기적금,S,정액적립식,12,S,단리,2.20%,1.86%,2.20%,"100,000","14,300","12,098","1,212,098",스마트폰,1,제한없음,없음,만기후 1개월 이내 : 최초 약정이율과 해지 시점 이율 비교 후 낮은금리 적용 만기후 1개월 이후 : 보통예금 이율 적용(연 0.1%),* 중도해지 이율 1개월 미만 : 연0.1% 1개월 이상 ~ 12개월 미만 : 약정이율의 50% 12개월 이상 ~ 24개월 미만 : 약정이율의 55%,,20260720,,202607201300,금융감독원 금융상품한눈에 적금 Open API,2026-08-10T14:25:09
030300,저축은행,202607,0010508,상상인플러스저축은행,02070,크크크 정기적금,S,정액적립식,24,S,단리,2.30%,1.95%,2.30%,"100,000","57,500","48,645","2,448,645",스마트폰,1,제한없음,없음,만기후 1개월 이내 : 최초 약정이율과 해지 시점 이율 비교 후 낮은금리 적용 만기후 1개월 이후 : 보통예금 이율 적용(연 0.1%),* 중도해지 이율 1개월 미만 : 연0.1% 1개월 이상 ~ 12개월 미만 : 약정이율의 50% 12개월 이상 ~ 24개월 미만 : 약정이율의 55%,,20260720,,202607201300,금융감독원 금융상품한눈에 적금 Open API,2026-08-10T14:25:09
030300,저축은행,202607,0010508,상상인플러스저축은행,02070,크크크 정기적금,S,정액적립식,36,S,단리,2.30%,1.95%,2.30%,"100,000","127,650","107,992","3,707,992",스마트폰,1,제한없음,없음,만기후 1개월 이내 : 최초 약정이율과 해지 시점 이율 비교 후 낮은금리 적용 만기후 1개월 이후 : 보통예금 이율 적용(연 0.1%),* 중도해지 이율 1개월 미만 : 연0.1% 1개월 이상 ~ 12개월 미만 : 약정이율의 50% 12개월 이상 ~ 24개월 미만 : 약정이율의 55%,,20260720,,202607201300,금융감독원 금융상품한눈에 적금 Open API,2026-08-10T14:25:09
030300,저축은행,202607,0010508,상상인플러스저축은행,02070,크크크 정기적금,S,정액적립식,6,S,단리,2.10%,1.78%,2.10%,"100,000","3,675","3,109","603,109",스마트폰,1,제한없음,없음,만기후 1개월 이내 : 최초 약정이율과 해지 시점 이율 비교 후 낮은금리 적용 만기후 1개월 이후 : 보통예금 이율 적용(연 0.1%),* 중도해지 이율 1개월 미만 : 연0.1% 1개월 이상 ~ 12개월 미만 : 약정이율의 50% 12개월 이상 ~ 24개월 미만 : 약정이율의 55%,,20260720,,202607201300,금융감독원 금융상품한눈에 적금 Open API,2026-08-10T14:25:09
030300,저축은행,202607,0010509,아산저축은행,240019,SB톡톡-정기예금,S,정액적립식,6,S,단리,3.90%,3.30%,3.90%,"100,000","6,825","5,774","605,774",스마트폰,1,제한없음,없음,"1개월 내 : 가입시점, 만기시점 낮은 단리이율적용, 이후 보통예금 금리 적용",없음,,20260720,,202607201300,금융감독원 금융상품한눈에 적금 Open API,2026-08-10T14:25:09
030300,저축은행,202607,0010509,아산저축은행,240019,SB톡톡-정기예금,S,정액적립식,12,S,단리,4.00%,3.38%,4.00%,"100,000","26,000","21,996","1,221,996",스마트폰,1,제한없음,없음,"1개월 내 : 가입시점, 만기시점 낮은 단리이율적용, 이후 보통예금 금리 적용",없음,,20260720,,202607201300,금융감독원 금융상품한눈에 적금 Open API,2026-08-10T14:25:09
030300,저축은행,202607,0010509,아산저축은행,240019,SB톡톡-정기예금,F,자유적립식,6,S,단리,4.00%,3.38%,4.00%,"100,000","7,000","5,922","605,922",스마트폰,1,제한없음,없음,"1개월 내 : 가입시점, 만기시점 낮은 단리이율적용, 이후 보통예금 금리 적용",없음,,20260720,,202607201300,금융감독원 금융상품한눈에 적금 Open API,2026-08-10T14:25:09
030300,저축은행,202607,0010509,아산저축은행,240019,SB톡톡-정기예금,F,자유적립식,12,S,단리,4.10%,3.47%,4.10%,"100,000","26,650","22,546","1,222,546",스마트폰,1,제한없음,없음,"1개월 내 : 가입시점, 만기시점 낮은 단리이율적용, 이후 보통예금 금리 적용",없음,,20260720,,202607201300,금융감독원 금융상품한눈에 적금 Open API,2026-08-10T14:25:09
030300,저축은행,202607,0010509,아산저축은행,240019,SB톡톡-정기예금,S,정액적립식,6,M,복리,3.93%,3.32%,3.93%,"100,000","6,878","5,818","605,818",스마트폰,1,제한없음,없음,"1개월 내 : 가입시점, 만기시점 낮은 단리이율적용, 이후 보통예금 금리 적용",없음,,20260720,,202607201300,금융감독원 금융상품한눈에 적금 Open API,2026-08-10T14:25:09
030300,저축은행,202607,0010509,아산저축은행,240019,SB톡톡-정기예금,S,정액적립식,12,M,복리,4.07%,3.44%,4.07%,"100,000","26,455","22,381","1,222,381",스마트폰,1,제한없음,없음,"1개월 내 : 가입시점, 만기시점 낮은 단리이율적용, 이후 보통예금 금리 적용",없음,,20260720,,202607201300,금융감독원 금융상품한눈에 적금 Open API,2026-08-10T14:25:09
030300,저축은행,202607,0010509,아산저축은행,240019,SB톡톡-정기예금,F,자유적립식,6,M,복리,4.00%,3.38%,4.00%,"100,000","7,000","5,922","605,922",스마트폰,1,제한없음,없음,"1개월 내 : 가입시점, 만기시점 낮은 단리이율적용, 이후 보통예금 금리 적용",없음,,20260720,,202607201300,금융감독원 금융상품한눈에 적금 Open API,2026-08-10T14:25:09
030300,저축은행,202607,0010509,아산저축은행,240019,SB톡톡-정기예금,F,자유적립식,12,M,복리,4.10%,3.47%,4.10%,"100,000","26,650","22,546","1,222,546",스마트폰,1,제한없음,없음,"1개월 내 : 가입시점, 만기시점 낮은 단리이율적용, 이후 보통예금 금리 적용",없음,,20260720,,202607201300,금융감독원 금융상품한눈에 적금 Open API,2026-08-10T14:25:09
030300,저축은행,202607,0010509,아산저축은행,310011,정기적금,S,정액적립식,12,S,단리,3.00%,2.54%,3.00%,"100,000","19,500","16,497","1,216,497",영업점,1,제한없음,없음,"1개월 내 : 가입시점, 만기시점 낮은 단리이율적용, 이후 보통예금 금리 적용",없음,,20260720,,202607201300,금융감독원 금융상품한눈에 적금 Open API,2026-08-10T14:25:09
030300,저축은행,202607,0010509,아산저축은행,310011,정기적금,S,정액적립식,24,S,단리,3.00%,2.54%,3.00%,"100,000","75,000","63,450","2,463,450",영업점,1,제한없음,없음,"1개월 내 : 가입시점, 만기시점 낮은 단리이율적용, 이후 보통예금 금리 적용",없음,,20260720,,202607201300,금융감독원 금융상품한눈에 적금 Open API,2026-08-10T14:25:09
030300,저축은행,202607,0010509,아산저축은행,310011,정기적금,S,정액적립식,36,S,단리,3.00%,2.54%,3.00%,"100,000","166,500","140,859","3,740,859",영업점,1,제한없음,없음,"1개월 내 : 가입시점, 만기시점 낮은 단리이율적용, 이후 보통예금 금리 적용",없음,,20260720,,202607201300,금융감독원 금융상품한눈에 적금 Open API,2026-08-10T14:25:09
030300,저축은행,202607,0010509,아산저축은행,310012,꿈나무장학적금,S,정액적립식,36,S,단리,5.00%,4.23%,5.00%,"100,000","277,500","234,765","3,834,765",영업점,1,제한없음 (1~19세),없음,"1개월 내 : 가입시점, 만기시점 비교 낮은 단리이율 적용, 이후 보통예금 금리 적용",없음,300000,20260720,,202607201300,금융감독원 금융상품한눈에 적금 Open API,2026-08-10T14:25:09
030300,저축은행,202607,0010509,아산저축은행,310012,꿈나무장학적금,S,정액적립식,24,S,단리,3.00%,2.54%,3.00%,"100,000","75,000","63,450","2,463,450",영업점,1,제한없음 (1~19세),없음,"1개월 내 : 가입시점, 만기시점 비교 낮은 단리이율 적용, 이후 보통예금 금리 적용",없음,300000,20260720,,202607201300,금융감독원 금융상품한눈에 적금 Open API,2026-08-10T14:25:09
030300,저축은행,202607,0010509,아산저축은행,310012,꿈나무장학적금,S,정액적립식,12,S,단리,3.00%,2.54%,3.00%,"100,000","19,500","16,497","1,216,497",영업점,1,제한없음 (1~19세),없음,"1개월 내 : 가입시점, 만기시점 비교 낮은 단리이율 적용, 이후 보통예금 금리 적용",없음,300000,20260720,,202607201300,금융감독원 금융상품한눈에 적금 Open API,2026-08-10T14:25:09
030300,저축은행,202607,0010509,아산저축은행,310012,꿈나무장학적금,S,정액적립식,36,M,복리,5.00%,4.23%,5.00%,"100,000","277,500","234,765","3,834,765",영업점,1,제한없음 (1~19세),없음,"1개월 내 : 가입시점, 만기시점 비교 낮은 단리이율 적용, 이후 보통예금 금리 적용",없음,300000,20260720,,202607201300,금융감독원 금융상품한눈에 적금 Open API,2026-08-10T14:25:09
030300,저축은행,202607,0010509,아산저축은행,310012,꿈나무장학적금,S,정액적립식,24,M,복리,3.00%,2.54%,3.00%,"100,000","75,000","63,450","2,463,450",영업점,1,제한없음 (1~19세),없음,"1개월 내 : 가입시점, 만기시점 비교 낮은 단리이율 적용, 이후 보통예금 금리 적용",없음,300000,20260720,,202607201300,금융감독원 금융상품한눈에 적금 Open API,2026-08-10T14:25:09
030300,저축은행,202607,0010509,아산저축은행,310012,꿈나무장학적금,S,정액적립식,12,M,복리,3.00%,2.54%,3.00%,"100,000","19,500","16,497","1,216,497",영업점,1,제한없음 (1~19세),없음,"1개월 내 : 가입시점, 만기시점 비교 낮은 단리이율 적용, 이후 보통예금 금리 적용",없음,300000,20260720,,202607201300,금융감독원 금융상품한눈에 적금 Open API,2026-08-10T14:25:09
030300,저축은행,202607,0010509,아산저축은행,310016,e-정기적금,S,정액적립식,12,S,단리,3.50%,2.96%,3.50%,"100,000","22,750","19,246","1,219,246","인터넷,스마트폰",1,제한없음,없음,"1개월 내 : 가입시점, 만기시점 비교 낮은 단리이율 적용, 이후 보통예금 금리 적용",없음,,20260720,,202607201300,금융감독원 금융상품한눈에 적금 Open API,2026-08-10T14:25:09
030300,저축은행,202607,0010509,아산저축은행,310016,e-정기적금,S,정액적립식,24,S,단리,3.00%,2.54%,3.00%,"100,000","75,000","63,450","2,463,450","인터넷,스마트폰",1,제한없음,없음,"1개월 내 : 가입시점, 만기시점 비교 낮은 단리이율 적용, 이후 보통예금 금리 적용",없음,,20260720,,202607201300,금융감독원 금융상품한눈에 적금 Open API,2026-08-10T14:25:09
030300,저축은행,202607,0010509,아산저축은행,310016,e-정기적금,S,정액적립식,36,S,단리,3.00%,2.54%,3.00%,"100,000","166,500","140,859","3,740,859","인터넷,스마트폰",1,제한없음,없음,"1개월 내 : 가입시점, 만기시점 비교 낮은 단리이율 적용, 이후 보통예금 금리 적용",없음,,20260720,,202607201300,금융감독원 금융상품한눈에 적금 Open API,2026-08-10T14:25:09
030300,저축은행,202607,0010509,아산저축은행,310017,SB톡톡-정기적금,S,정액적립식,36,S,단리,3.00%,2.54%,3.00%,"100,000","166,500","140,859","3,740,859",스마트폰,1,제한없음,없음,"1개월 내 : 가입시점, 만기시점 비교 낮은 단리이율 적용, 이후 보통예금 금리 적용",없음,,20260720,,202607201300,금융감독원 금융상품한눈에 적금 Open API,2026-08-10T14:25:09
030300,저축은행,202607,0010509,아산저축은행,310017,SB톡톡-정기적금,S,정액적립식,24,S,단리,3.00%,2.54%,3.00%,"100,000","75,000","63,450","2,463,450",스마트폰,1,제한없음,없음,"1개월 내 : 가입시점, 만기시점 비교 낮은 단리이율 적용, 이후 보통예금 금리 적용",없음,,20260720,,202607201300,금융감독원 금융상품한눈에 적금 Open API,2026-08-10T14:25:09
030300,저축은행,202607,0010509,아산저축은행,310017,SB톡톡-정기적금,S,정액적립식,12,S,단리,3.50%,2.96%,3.50%,"100,000","22,750","19,246","1,219,246",스마트폰,1,제한없음,없음,"1개월 내 : 가입시점, 만기시점 비교 낮은 단리이율 적용, 이후 보통예금 금리 적용",없음,,20260720,,202607201300,금융감독원 금융상품한눈에 적금 Open API,2026-08-10T14:25:09
030300,저축은행,202607,0010510,오투저축은행,310001,정기적금,F,자유적립식,6,S,단리,3.70%,3.13%,3.70%,"100,000","6,475","5,478","605,478",영업점,1,제한없음,없음,1. 2019년 7월 1일 이전 신규 -보통예금 이율 2. 2019년 7월 1일 신규분 부터 -1개월이내: 신규시점 약정이율과 만기시점 약정이율 중 낮은 이율 -1개월 초과: 보통예금 이율,중도해지이율 -1개월 미만: 보통예금이율 -1개월 이상~3개월 미만: 계약일의 계약기간별 약정이율의 50% -3개월 이상~12개월 미만: 계약일의 계약기간별 약정이율의 60% -12개월 이상: 계약일의 계약기간별 약정이율의 70%,,20260806,,202608060836,금융감독원 금융상품한눈에 적금 Open API,2026-08-10T14:25:09
030300,저축은행,202607,0010510,오투저축은행,310001,정기적금,F,자유적립식,36,S,단리,3.30%,2.79%,3.30%,"100,000","183,150","154,945","3,754,945",영업점,1,제한없음,없음,1. 2019년 7월 1일 이전 신규 -보통예금 이율 2. 2019년 7월 1일 신규분 부터 -1개월이내: 신규시점 약정이율과 만기시점 약정이율 중 낮은 이율 -1개월 초과: 보통예금 이율,중도해지이율 -1개월 미만: 보통예금이율 -1개월 이상~3개월 미만: 계약일의 계약기간별 약정이율의 50% -3개월 이상~12개월 미만: 계약일의 계약기간별 약정이율의 60% -12개월 이상: 계약일의 계약기간별 약정이율의 70%,,20260806,,202608060836,금융감독원 금융상품한눈에 적금 Open API,2026-08-10T14:25:09
030300,저축은행,202607,0010510,오투저축은행,310001,정기적금,F,자유적립식,3,S,단리,2.00%,1.69%,2.00%,"100,000","1,000",846,"300,846",영업점,1,제한없음,없음,1. 2019년 7월 1일 이전 신규 -보통예금 이율 2. 2019년 7월 1일 신규분 부터 -1개월이내: 신규시점 약정이율과 만기시점 약정이율 중 낮은 이율 -1개월 초과: 보통예금 이율,중도해지이율 -1개월 미만: 보통예금이율 -1개월 이상~3개월 미만: 계약일의 계약기간별 약정이율의 50% -3개월 이상~12개월 미만: 계약일의 계약기간별 약정이율의 60% -12개월 이상: 계약일의 계약기간별 약정이율의 70%,,20260806,,202608060836,금융감독원 금융상품한눈에 적금 Open API,2026-08-10T14:25:09
